IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
175;F-0011;500;;;/upload/iblock/f0e/f0e66ad070d062e8e291976c8c20de0c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0011;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
176;F-0012;500;;;/upload/iblock/f86/f86708a6a2177f5541e02b8d8ca601e3.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;F;Inscriptions;14;Lucky Rose;;;;WD-TF-F-0012;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
177;F-0013;500;;;/upload/iblock/65c/65cb521d78de0b5da83d03f6e59ee2e9.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0013;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
178;F-0014;500;;;/upload/iblock/f6e/f6ed2ec9afb8c064bc36ecc400dbfcef.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0014;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
179;F-0015;500;;;/upload/iblock/d87/d87ec8dee2147cf914aa5174968534b0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0015;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
180;F-0016;500;;;/upload/iblock/a9e/a9e1ea0d822520f8251ebf9181185532.png;;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0016;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
181;F-0017;500;;;/upload/iblock/c7c/c7c3a735dac3ddaf26290533f9064f8f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0017;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
182;F-0018;500;;;/upload/iblock/821/8212670258da8fda8d2c29db1e2bbc96.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0018;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
183;F-0019;500;;;/upload/iblock/e6c/e6c7af3defe81c0fbe9106bcab0c8cee.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0019;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
184;F-0020;500;;;/upload/iblock/284/2840395ecbd084c75890fad3c6c75c17.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0020;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
