IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP76;IP_PROP71;IP_PROP75;IP_PROP72;IP_PROP74;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP51;IP_PROP53;IP_PROP59;IP_PROP50;IP_PROP52;IP_PROP57;IP_PROP61;IP_PROP54;IP_PROP56;IP_PROP49;IP_PROP55;IP_PROP58;IP_PROP60;IP_PROP63;IP_PROP62;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2
349;F-0185;349;Y;;;;;text;/upload/iblock/164/1641c792e9069fa698d8a7540c7f95b8.png;Colorful water decal on transparent film. Use only on white background.;text;0185_f;500;;New;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;14;F;Flowers;;;;WD-TF-F-0185;;;;;;;;;;;;;;;;;;;F series;;
350;F-0186;350;Y;;;;;text;/upload/iblock/ca8/ca8daa4f45ed0032bac4da9ac7ac802a.png;Colorful water decal on transparent film. Use only on white background.;text;0186_f;500;;New;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;14;F;Flowers;;;;WD-TF-F-0186;;;;;;;;;;;;;;;;;;;F series;;
351;Black-0006;351;Y;;;;;text;/upload/iblock/fa5/fa5ad3bc35b4215e2ab8bc416ab43918.png;Black water decal on transparent film. Can be used on any background.;text;0006_black;500;;;;Black;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Animals;;;;WD-TF-B-0006;;;;;;;;;;;;;;;;;;;Black series;;
352;Black-0007;352;Y;;;;;text;/upload/iblock/67d/67d815dba95a75bc4e51d5e60e9e1075.png;Black water decal on transparent film. Can be used on any background.;text;0007_black;500;;;;Black;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Inscriptions;;;;WD-TF-B-0007;;;;;;;;;;;;;;;;;;;Black series;;
353;Black-0008;353;Y;;;;;text;/upload/iblock/ea3/ea30db2bb6d0bf803a2d1f5266f272bf.png;Black water decal on transparent film. Can be used on any background.;text;0008_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0008;;;;;;;;;;;;;;;;;;;Black series;;
354;Black-0009;354;Y;;;;;text;/upload/iblock/2bd/2bd05153c1bc9b1f3931c2721052f6d6.png;Black water decal on transparent film. Can be used on any background.;text;0009_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0009;;;;;;;;;;;;;;;;;;;Black series;;
355;Black-0010;355;Y;;;;;text;/upload/iblock/e3b/e3bcf79471b9f30e17fe1879783bab3b.png;Black water decal on transparent film. Can be used on any background.;text;0010_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Geometry;;;;WD-TF-B-0010;;;;;;;;;;;;;;;;;;;Black series;;
356;Black-0011;356;Y;;;;;text;/upload/iblock/ad8/ad8f09141986e283c080c286f8e3a6cc.png;Black water decal on transparent film. Can be used on any background.;text;0011_black;500;;;;Black;People;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;People;;;;WD-TF-B-0011;;;;;;;;;;;;;;;;;;;Black series;;
357;Black-0012;357;Y;;;;;text;/upload/iblock/a41/a4188d783c8d2ce68bfd734a1ca84f3e.png;Black water decal on transparent film. Can be used on any background.;text;0012_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Geometry;;;;WD-TF-B-0012;;;;;;;;;;;;;;;;;;;Black series;;
358;Black-0013;358;Y;;;;;text;/upload/iblock/5d8/5d848d645f0c46d31efacecdfdcf3d47.png;Black water decal on transparent film. Can be used on any background.;text;0013_black;500;;;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Floral;;;;WD-TF-B-0013;;;;;;;;;;;;;;;;;;;Black series;;
359;Black-0014;359;Y;;;;;text;/upload/iblock/d87/d87ba7d1121c74b1c6d7df42b22ec38b.png;Black water decal on transparent film. Can be used on any background.;text;0014_black;500;;;;Black;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Seosons;;;;WD-TF-B-0014;;;;;;;;;;;;;;;;;;;Black series;;
360;Black-0015;360;Y;;;;;text;/upload/iblock/8be/8beba5df79f5d499ecb4b67b20e3cd56.png;Black water decal on transparent film. Can be used on any background.;text;0015_black;500;;;;Black;Heroes;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Heroes;;;;WD-TF-B-0015;;;;;;;;;;;;;;;;;;;Black series;;
361;Black-0016;361;Y;;;;;text;/upload/iblock/26d/26dee6cb5ab2f9b1e16feef36f720d36.png;Black water decal on transparent film. Can be used on any background.;text;0016_black;500;;Popular;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Mixed;;;;WD-TF-B-0016;;;;;;;;;;;;;;;;;;;Black series;;
361;Black-0016;361;Y;;;;;text;/upload/iblock/26d/26dee6cb5ab2f9b1e16feef36f720d36.png;Black water decal on transparent film. Can be used on any background.;text;0016_black;500;;Recommend;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Mixed;;;;WD-TF-B-0016;;;;;;;;;;;;;;;;;;;Black series;;
362;Black-0017;362;Y;;;;;text;/upload/iblock/adf/adfd3cdc4cc89733e9a0a69874c0a59a.png;Black water decal on transparent film. Can be used on any background.;text;0017_black;500;;Popular;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0017;;;;;;;;;;;;;;;;;;;Black series;;
363;Black-0018;363;Y;;;;;text;/upload/iblock/35b/35b84d2353870e41d7911db876c2fcf0.png;Black water decal on transparent film. Can be used on any background.;text;0018_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0018;;;;;;;;;;;;;;;;;;;Black series;;
364;Black-0019;364;Y;;;;;text;/upload/iblock/733/733e08463f0db10f28480ee415406a91.png;Black water decal on transparent film. Can be used on any background.;text;0019_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0019;;;;;;;;;;;;;;;;;;;Black series;;
365;Black-0020;365;Y;;;;;text;/upload/iblock/f4d/f4d4cdf8f07357728262972cbbbba258.png;Black water decal on transparent film. Can be used on any background.;text;0020_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0020;;;;;;;;;;;;;;;;;;;Black series;;
365;Black-0020;365;Y;;;;;text;/upload/iblock/f4d/f4d4cdf8f07357728262972cbbbba258.png;Black water decal on transparent film. Can be used on any background.;text;0020_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0020;;;;;;;;;;;;;;;;;;;Black series;;
366;Black-0021;366;Y;;;;;text;/upload/iblock/393/39343f1d420f9fc90d3b0c8b65af7db9.png;Black water decal on transparent film. Can be used on any background.;text;0021_black;500;;;;Black;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Pattern;;;;WD-TF-B-0021;;;;;;;;;;;;;;;;;;;Black series;;
367;Black-0022;367;Y;;;;;text;/upload/iblock/06e/06eb851eafbe047c24a6387e2d9e23b7.png;Black water decal on transparent film. Can be used on any background.;text;0022_black;500;;;;Black;Lace;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Lace;;;;WD-TF-B-0022;;;;;;;;;;;;;;;;;;;Black series;;
368;Black-0023;368;Y;;;;;text;/upload/iblock/6a0/6a07f5de5905eba176e6d5e23a63b874.png;Black water decal on transparent film. Can be used on any background.;text;0023_black;500;;;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Others;;;;WD-TF-B-0023;;;;;;;;;;;;;;;;;;;Black series;;
369;Black-0024;369;Y;;;;;text;/upload/iblock/ade/ade81039f6ebd6033fa6197c2e60751e.png;Black water decal on transparent film. Can be used on any background.;text;0024_black;500;;Popular;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Geometry;;;;WD-TF-B-0024;;;;;;;;;;;;;;;;;;;Black series;;
369;Black-0024;369;Y;;;;;text;/upload/iblock/ade/ade81039f6ebd6033fa6197c2e60751e.png;Black water decal on transparent film. Can be used on any background.;text;0024_black;500;;Recommend;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Geometry;;;;WD-TF-B-0024;;;;;;;;;;;;;;;;;;;Black series;;
370;Black-0025;370;Y;;;;;text;/upload/iblock/ba8/ba8a485ef7c11f1a0e3bc8b869cf41b3.png;Black water decal on transparent film. Can be used on any background.;text;0025_black;500;;Recommend;;Black;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Inscriptions;;;;WD-TF-B-0025;;;;;;;;;;;;;;;;;;;Black series;;
371;Black-0026;371;Y;;;;;text;/upload/iblock/eac/eac3494dd0cc8b413a2faeb9b3a44503.png;Black water decal on transparent film. Can be used on any background.;text;0026_black;500;;Popular;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0026;;;;;;;;;;;;;;;;;;;Black series;;
371;Black-0026;371;Y;;;;;text;/upload/iblock/eac/eac3494dd0cc8b413a2faeb9b3a44503.png;Black water decal on transparent film. Can be used on any background.;text;0026_black;500;;Recommend;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Mixed;;;;WD-TF-B-0026;;;;;;;;;;;;;;;;;;;Black series;;
372;Black-0027;372;Y;;;;;text;/upload/iblock/0ff/0fff99369c2cf5fba13c9db9a652e8f5.png;Black water decal on transparent film. Can be used on any background.;text;0027_black;500;;Popular;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Mixed;;;;WD-TF-B-0027;;;;;;;;;;;;;;;;;;;Black series;;
373;Black-0028;373;Y;;;;;text;/upload/iblock/295/295afd2442ca23dbec9c7af8353a100b.png;Black water decal on transparent film. Can be used on any background.;text;0028_black;500;;;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Others;;;;WD-TF-B-0028;;;;;;;;;;;;;;;;;;;Black series;;
374;Black-0029;374;Y;;;;;text;/upload/iblock/a03/a03a574b04bf811f94d3e6884caa147d.png;Black water decal on transparent film. Can be used on any background.;text;0029_black;500;;New;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Others;;;;WD-TF-B-0029;;;;;;;;;;;;;;;;;;;Black series;;
374;Black-0029;374;Y;;;;;text;/upload/iblock/a03/a03a574b04bf811f94d3e6884caa147d.png;Black water decal on transparent film. Can be used on any background.;text;0029_black;500;;Popular;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Others;;;;WD-TF-B-0029;;;;;;;;;;;;;;;;;;;Black series;;
374;Black-0029;374;Y;;;;;text;/upload/iblock/a03/a03a574b04bf811f94d3e6884caa147d.png;Black water decal on transparent film. Can be used on any background.;text;0029_black;500;;Recommend;;Black;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Others;;;;WD-TF-B-0029;;;;;;;;;;;;;;;;;;;Black series;;
375;Black-0030;375;Y;;;;;text;/upload/iblock/09c/09c105242fe4b109ceaa8504ed9d281a.png;Black water decal on transparent film. Can be used on any background.;text;0030_black;500;;New;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0030;;;;;;;;;;;;;;;;;;;Black series;;
375;Black-0030;375;Y;;;;;text;/upload/iblock/09c/09c105242fe4b109ceaa8504ed9d281a.png;Black water decal on transparent film. Can be used on any background.;text;0030_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0030;;;;;;;;;;;;;;;;;;;Black series;;
375;Black-0030;375;Y;;;;;text;/upload/iblock/09c/09c105242fe4b109ceaa8504ed9d281a.png;Black water decal on transparent film. Can be used on any background.;text;0030_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0030;;;;;;;;;;;;;;;;;;;Black series;;
376;Black-0031;376;Y;;;;;text;/upload/iblock/879/87971e41aac77f0476da65f5e27f3d61.png;Black water decal on transparent film. Can be used on any background.;text;0031_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0031;;;;;;;;;;;;;;;;;;;Black series;;
376;Black-0031;376;Y;;;;;text;/upload/iblock/879/87971e41aac77f0476da65f5e27f3d61.png;Black water decal on transparent film. Can be used on any background.;text;0031_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0031;;;;;;;;;;;;;;;;;;;Black series;;
377;Black-0032;377;Y;;;;;text;/upload/iblock/bc2/bc2c4d32cfe0607b3469de2df5322a5f.png;Black water decal on transparent film. Can be used on any background.;text;0032_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0032;;;;;;;;;;;;;;;;;;;Black series;;
377;Black-0032;377;Y;;;;;text;/upload/iblock/bc2/bc2c4d32cfe0607b3469de2df5322a5f.png;Black water decal on transparent film. Can be used on any background.;text;0032_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Black;Floral;;;;WD-TF-B-0032;;;;;;;;;;;;;;;;;;;Black series;;
378;Black-0033;378;Y;;;;;text;/upload/iblock/c36/c36f123cc4f386c49fb581b4bac9a1a7.png;Black water decal on transparent film. Can be used on any background.;text;0033_black;500;;Popular;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0033;;;;;;;;;;;;;;;;;;;Black series;;
378;Black-0033;378;Y;;;;;text;/upload/iblock/c36/c36f123cc4f386c49fb581b4bac9a1a7.png;Black water decal on transparent film. Can be used on any background.;text;0033_black;500;;Recommend;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Geometry;;;;WD-TF-B-0033;;;;;;;;;;;;;;;;;;;Black series;;
379;Black-0034;379;Y;;;;;text;/upload/iblock/bcf/bcfe0119f57bebca7c5eff8a6cf490e9.png;Black water decal on transparent film. Can be used on any background.;text;0034_black;500;;Popular;;Black;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Animals;;;;WD-TF-B-0034;;;;;;;;;;;;;;;;;;;Black series;;
379;Black-0034;379;Y;;;;;text;/upload/iblock/bcf/bcfe0119f57bebca7c5eff8a6cf490e9.png;Black water decal on transparent film. Can be used on any background.;text;0034_black;500;;Recommend;;Black;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;21;Black;Animals;;;;WD-TF-B-0034;;;;;;;;;;;;;;;;;;;Black series;;
380;Black-0035;380;Y;;;;;text;/upload/iblock/fbd/fbd2ed83230bddaed4fa11d68a8e22d5.png;Black water decal on transparent film. Can be used on any background.;text;0035_black;500;;Popular;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Floral;;;;WD-TF-B-0035;;;;;;;;;;;;;;;;;;;Black series;;
380;Black-0035;380;Y;;;;;text;/upload/iblock/fbd/fbd2ed83230bddaed4fa11d68a8e22d5.png;Black water decal on transparent film. Can be used on any background.;text;0035_black;500;;Recommend;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;30;Black;Floral;;;;WD-TF-B-0035;;;;;;;;;;;;;;;;;;;Black series;;
381;2Fingers-0008;381;Y;;;;;text;/upload/iblock/bfd/bfd8859c93702813cb98f42112dd71bb.png;Colorful water decal on transparent film. Use only on white background.;text;0008_2fingers;500;;;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0008;;;;;;;;;;;;;;;;;;;2 Fingers series;;
382;2Fingers-0009;382;Y;;;;;text;/upload/iblock/f0a/f0a44ec695a8bef037c821560849507d.png;Colorful water decal on transparent film. Use only on white background.;text;0009_2fingers;500;;;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0009;;;;;;;;;;;;;;;;;;;2 Fingers series;;
383;2Fingers-0010;383;Y;;;;;text;/upload/iblock/c8e/c8e45f51c08ab8af541c80f216d3363f.png;Colorful water decal on transparent film. Use only on white background.;text;0010_2fingers;500;;;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0010;;;;;;;;;;;;;;;;;;;2 Fingers series;;
384;2Fingers-0011;384;Y;;;;;text;/upload/iblock/b4f/b4f2ef5044fb371becea1faef6807914.png;Colorful water decal on transparent film. Use only on white background.;text;0011_2fingers;500;;Popular;;Colorful;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Floral;;;;WD-TF-2F-0011;;;;;;;;;;;;;;;;;;;2 Fingers series;;
385;2Fingers-0012;385;Y;;;;;text;/upload/iblock/154/154022c1bc935c6ef56be7926f969320.png;Colorful water decal on transparent film. Use only on white background.;text;0012_2fingers;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0012;;;;;;;;;;;;;;;;;;;2 Fingers series;;
386;2Fingers-0013;386;Y;;;;;text;/upload/iblock/db2/db25b3b5c41ae36f3841e20fd9725c97.png;Colorful water decal on transparent film. Use only on white background.;text;0013_2fingers;500;;;;Colorful;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Floral;;;;WD-TF-2F-0013;;;;;;;;;;;;;;;;;;;2 Fingers series;;
387;2Fingers-0014;387;Y;;;;;text;/upload/iblock/d05/d05f9ef44b1ac883ee810b6a1cda9913.png;Colorful water decal on transparent film. Use only on white background.;text;0014_2fingers;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0014;;;;;;;;;;;;;;;;;;;2 Fingers series;;
388;2Fingers-0015;388;Y;;;;;text;/upload/iblock/b27/b271710ac5e4ffab068afce1d837ec04.png;Colorful water decal on transparent film. Use only on white background.;text;0015_2fingers;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Animals;;;;WD-TF-2F-0015;;;;;;;;;;;;;;;;;;;2 Fingers series;;
389;2Fingers-0016;389;Y;;;;;text;/upload/iblock/a64/a64a8f1ec0b39cca0b1a8cf2de74523d.png;Colorful water decal on transparent film. Use only on white background.;text;0016_2fingers;500;;Popular;;Black;Lace;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Lace;;;;WD-TF-2F-0016;;;;;;;;;;;;;;;;;;;2 Fingers series;;
390;2Fingers-0017;390;Y;;;;;text;/upload/iblock/c5b/c5b960306777f1b8fec214828a94d608.png;Colorful water decal on transparent film. Use only on white background.;text;0017_2fingers;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Animals;;;;WD-TF-2F-0017;;;;;;;;;;;;;;;;;;;2 Fingers series;;
391;2Fingers-0018;391;Y;;;;;text;/upload/iblock/f9b/f9b67f439fcdee6ff84047f498fb6e00.png;Colorful water decal on transparent film. Use only on white background.;text;0018_2fingers;500;;;;Colorful;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Seosons;;;;WD-TF-2F-0018;;;;;;;;;;;;;;;;;;;2 Fingers series;;
392;2Fingers-0019;392;Y;;;;;text;/upload/iblock/bed/bed0340371e0608c1ab45ce7da876394.png;Colorful water decal on transparent film. Use only on white background.;text;0019_2fingers;500;;;;Colorful;Thematic;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Thematic;;;;WD-TF-2F-0019;;;;;;;;;;;;;;;;;;;2 Fingers series;;
393;2Fingers-0020;393;Y;;;;;text;/upload/iblock/d89/d89d3c707caed889bbcfb81adeb692ae.png;Colorful water decal on transparent film. Use only on white background.;text;0020_2fingers;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0020;;;;;;;;;;;;;;;;;;;2 Fingers series;;
394;2Fingers-0021;394;Y;;;;;text;/upload/iblock/e85/e85df4d9ff578d2140003312ea8f07ff.png;Colorful water decal on transparent film. Use only on white background.;text;0021_2fingers;500;;Popular;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Others;;;;WD-TF-2F-0021;;;;;;;;;;;;;;;;;;;2 Fingers series;;
395;2Fingers-0022;395;Y;;;;;text;/upload/iblock/c40/c40428ccb5e61b9cfcc7c0cbc1ee4817.png;Colorful water decal on transparent film. Use only on white background.;text;0022_2fingers;500;;;;Colorful;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Pattern;;;;WD-TF-2F-0022;;;;;;;;;;;;;;;;;;;2 Fingers series;;
396;2Fingers-0023;396;Y;;;;;text;/upload/iblock/e3e/e3ed342e6e6492cf4b3f00f42f0b0b15.png;Colorful water decal on transparent film. Use only on white background.;text;0023_2fingers;500;;Popular;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Others;;;;WD-TF-2F-0023;;;;;;;;;;;;;;;;;;;2 Fingers series;;
396;2Fingers-0023;396;Y;;;;;text;/upload/iblock/e3e/e3ed342e6e6492cf4b3f00f42f0b0b15.png;Colorful water decal on transparent film. Use only on white background.;text;0023_2fingers;500;;Recommend;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Others;;;;WD-TF-2F-0023;;;;;;;;;;;;;;;;;;;2 Fingers series;;
397;2Fingers-0024;397;Y;;;;;text;/upload/iblock/cc1/cc1f7e2f29176434856305095043a566.png;Colorful water decal on transparent film. Use only on white background.;text;0024_2fingers;500;;Popular;;Colorful;Butterfly;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Butterfly;;;;WD-TF-2F-0024;;;;;;;;;;;;;;;;;;;2 Fingers series;;
398;2Fingers-0025;398;Y;;;;;text;/upload/iblock/255/2556d7724edf6666193e647c0cc93d5d.png;Colorful water decal on transparent film. Use only on white background.;text;0025_2fingers;500;;Recommend;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;16;2Fingers;Mixed;;;;WD-TF-2F-0025;;;;;;;;;;;;;;;;;;;2 Fingers series;;
399;Minic-0008;399;Y;;;;;text;/upload/iblock/348/3484c7da3ed3a264bc4d7c1cd0ca4633.png;Colorful water decal on transparent film. Use only on white background.;text;0008_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0008;;;;;;;;;;;;;;;;;;;Minic series;;
400;Minic-0009;400;Y;;;;;text;/upload/iblock/fd2/fd28ca23514982d26b833269657156b6.png;Colorful water decal on transparent film. Use only on white background.;text;0009_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0009;;;;;;;;;;;;;;;;;;;Minic series;;
401;Minic-0010;401;Y;;;;;text;/upload/iblock/631/631abcf6a6b7f6e2d26e89b027587d05.png;Colorful water decal on transparent film. Use only on white background.;text;0010_minic;500;;Recommend;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0010;;;;;;;;;;;;;;;;;;;Minic series;;
402;Minic-0011;402;Y;;;;;text;/upload/iblock/cbf/cbf2ff042f7f3fa22c0e28e35d9964f2.png;Colorful water decal on transparent film. Use only on white background.;text;0011_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0011;;;;;;;;;;;;;;;;;;;Minic series;;
403;Minic-0012;403;Y;;;;;text;/upload/iblock/61f/61fd4fea5a7f70ee716db4e6e79fbefd.png;Colorful water decal on transparent film. Use only on white background.;text;0012_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0012;;;;;;;;;;;;;;;;;;;Minic series;;
404;Minic-0013;404;Y;;;;;text;/upload/iblock/da0/da0c9b9895199385854e63ef4001a20a.png;Colorful water decal on transparent film. Use only on white background.;text;0013_minic;500;;Recommend;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0013;;;;;;;;;;;;;;;;;;;Minic series;;
405;Minic-0014;405;Y;;;;;text;/upload/iblock/213/213ce9b048661f63fcc83cd3af1951f3.png;Colorful water decal on transparent film. Use only on white background.;text;0014_minic;500;;Popular;;Black;Lace;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Lace;;;;WD-TF-M-0014;;;;;;;;;;;;;;;;;;;Minic series;;
406;Minic-0015;406;Y;;;;;text;/upload/iblock/5c4/5c4700184eef64b8cdb5330515de0172.png;Colorful water decal on transparent film. Use only on white background.;text;0015_minic;500;;;;Colorful;Lace;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Lace;;;;WD-TF-M-0015;;;;;;;;;;;;;;;;;;;Minic series;;
407;Minic-0016;407;Y;;;;;text;/upload/iblock/201/201600b52578c3a9b7888e18fbbd7c1c.png;Colorful water decal on transparent film. Use only on white background.;text;0016_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0016;;;;;;;;;;;;;;;;;;;Minic series;;
408;Minic-0017;408;Y;;;;;text;/upload/iblock/bb7/bb7493cae36be1c6a6cb480f859c9d27.png;Colorful water decal on transparent film. Use only on white background.;text;0017_minic;500;;;;Colorful;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Pattern;;;;WD-TF-M-0017;;;;;;;;;;;;;;;;;;;Minic series;;
409;Minic-0018;409;Y;;;;;text;/upload/iblock/85d/85d536e63c6b4e5f1dc419cac1efe386.png;Colorful water decal on transparent film. Use only on white background.;text;0018_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0018;;;;;;;;;;;;;;;;;;;Minic series;;
410;Minic-0019;410;Y;;;;;text;/upload/iblock/0e5/0e565dd309349af38a80066a16f1c263.png;Colorful water decal on transparent film. Use only on white background.;text;0019_minic;500;;;;Colorful;Fruits;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Fruits;;;;WD-TF-M-0019;;;;;;;;;;;;;;;;;;;Minic series;;
411;Minic-0020;411;Y;;;;;text;/upload/iblock/58b/58b6a1631494799b243dea97fbad282e.png;Colorful water decal on transparent film. Use only on white background.;text;0020_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0020;;;;;;;;;;;;;;;;;;;Minic series;;
